country,countryLabel,count
http://www.wikidata.org/.well-known/genid/20edae67d96736358a867d0c2f6ca304,http://www.wikidata.org/.well-known/genid/20edae67d96736358a867d0c2f6ca304,1
http://www.wikidata.org/.well-known/genid/8fd55f18f68a324c38c9950765506036,http://www.wikidata.org/.well-known/genid/8fd55f18f68a324c38c9950765506036,1
http://www.wikidata.org/.well-known/genid/93887452c96201271ada9aa5d6bc219a,http://www.wikidata.org/.well-known/genid/93887452c96201271ada9aa5d6bc219a,1
http://www.wikidata.org/.well-known/genid/d02f7ccf7a74de3a90c6979545442a3e,http://www.wikidata.org/.well-known/genid/d02f7ccf7a74de3a90c6979545442a3e,1
http://www.wikidata.org/.well-known/genid/267b753bb96a644ac80d789cc3578bc8,http://www.wikidata.org/.well-known/genid/267b753bb96a644ac80d789cc3578bc8,1
http://www.wikidata.org/.well-known/genid/c2304ec0a242649d6995d75e270b52cb,http://www.wikidata.org/.well-known/genid/c2304ec0a242649d6995d75e270b52cb,1
http://www.wikidata.org/.well-known/genid/83160040d4ffc98bce81a4a65f164a3c,http://www.wikidata.org/.well-known/genid/83160040d4ffc98bce81a4a65f164a3c,1
http://www.wikidata.org/.well-known/genid/08a6a09266c6f76f2a052746328f4733,http://www.wikidata.org/.well-known/genid/08a6a09266c6f76f2a052746328f4733,1
http://www.wikidata.org/.well-known/genid/a6427dcb453b386db28750f28ade8627,http://www.wikidata.org/.well-known/genid/a6427dcb453b386db28750f28ade8627,1
http://www.wikidata.org/.well-known/genid/3ed4453c53727f4b6589cd7c84e166c5,http://www.wikidata.org/.well-known/genid/3ed4453c53727f4b6589cd7c84e166c5,1
http://www.wikidata.org/.well-known/genid/46cb1a2cd9934d09a4e0df669271bca9,http://www.wikidata.org/.well-known/genid/46cb1a2cd9934d09a4e0df669271bca9,1
http://www.wikidata.org/.well-known/genid/55809ff748b6d5ea1b4975a508691113,http://www.wikidata.org/.well-known/genid/55809ff748b6d5ea1b4975a508691113,1
http://www.wikidata.org/.well-known/genid/857b0cb1d76eec9f29e491dede181fbc,http://www.wikidata.org/.well-known/genid/857b0cb1d76eec9f29e491dede181fbc,1
http://www.wikidata.org/.well-known/genid/23a4b3b0ddf2e396759412b7e88b3ec9,http://www.wikidata.org/.well-known/genid/23a4b3b0ddf2e396759412b7e88b3ec9,1
http://www.wikidata.org/.well-known/genid/92e542bdfb1e6256312b44569bd54968,http://www.wikidata.org/.well-known/genid/92e542bdfb1e6256312b44569bd54968,1
http://www.wikidata.org/.well-known/genid/c6516075d24f4f50d8ee78e169144e44,http://www.wikidata.org/.well-known/genid/c6516075d24f4f50d8ee78e169144e44,1
http://www.wikidata.org/.well-known/genid/f3a67b2c8ec8098cae85830d20143bd7,http://www.wikidata.org/.well-known/genid/f3a67b2c8ec8098cae85830d20143bd7,1
http://www.wikidata.org/.well-known/genid/b8dea0768396983def4bde31904ab8bd,http://www.wikidata.org/.well-known/genid/b8dea0768396983def4bde31904ab8bd,1
http://www.wikidata.org/.well-known/genid/aaca918fc768abb2b175d88ee9071cd8,http://www.wikidata.org/.well-known/genid/aaca918fc768abb2b175d88ee9071cd8,1
http://www.wikidata.org/.well-known/genid/99f75afd3079155980ccf325dd5f1c88,http://www.wikidata.org/.well-known/genid/99f75afd3079155980ccf325dd5f1c88,1
http://www.wikidata.org/.well-known/genid/da6ce76e9d86d5a0c006edba58c5ee1f,http://www.wikidata.org/.well-known/genid/da6ce76e9d86d5a0c006edba58c5ee1f,1
http://www.wikidata.org/.well-known/genid/e6dd411447da294c3b818836f897dfc5,http://www.wikidata.org/.well-known/genid/e6dd411447da294c3b818836f897dfc5,1
http://www.wikidata.org/.well-known/genid/cf8353c6a2da44047168a62ee563d7bf,http://www.wikidata.org/.well-known/genid/cf8353c6a2da44047168a62ee563d7bf,1
http://www.wikidata.org/.well-known/genid/df769e927f212a4a3582f82bf6b39bd3,http://www.wikidata.org/.well-known/genid/df769e927f212a4a3582f82bf6b39bd3,1
http://www.wikidata.org/.well-known/genid/91c989f371601922bc7887b5e058c112,http://www.wikidata.org/.well-known/genid/91c989f371601922bc7887b5e058c112,1
http://www.wikidata.org/.well-known/genid/b038dd5548f913de13f416b405197995,http://www.wikidata.org/.well-known/genid/b038dd5548f913de13f416b405197995,1
http://www.wikidata.org/.well-known/genid/e38d55489457d7cbecf968e5a4398b80,http://www.wikidata.org/.well-known/genid/e38d55489457d7cbecf968e5a4398b80,1
http://www.wikidata.org/.well-known/genid/ba432fc897e35d5a2c321a6b0aaaffb7,http://www.wikidata.org/.well-known/genid/ba432fc897e35d5a2c321a6b0aaaffb7,1
http://www.wikidata.org/.well-known/genid/72017e8a9a77fad6ad0aba7cf80678c9,http://www.wikidata.org/.well-known/genid/72017e8a9a77fad6ad0aba7cf80678c9,1
http://www.wikidata.org/.well-known/genid/2cc4616f39d8da92fc26313a13302126,http://www.wikidata.org/.well-known/genid/2cc4616f39d8da92fc26313a13302126,1
http://www.wikidata.org/.well-known/genid/c9aed41da77cdd1f0a7f1194400912a3,http://www.wikidata.org/.well-known/genid/c9aed41da77cdd1f0a7f1194400912a3,1
http://www.wikidata.org/entity/Q2277,Roman Empire,1
http://www.wikidata.org/.well-known/genid/de71a8cd644003ad61117e9a4da12ced,http://www.wikidata.org/.well-known/genid/de71a8cd644003ad61117e9a4da12ced,1
http://www.wikidata.org/.well-known/genid/35c46a12c77dde0978aeea4ea1efbf08,http://www.wikidata.org/.well-known/genid/35c46a12c77dde0978aeea4ea1efbf08,1
http://www.wikidata.org/.well-known/genid/d8ace778ef611e0f0a0ee575c2a4837e,http://www.wikidata.org/.well-known/genid/d8ace778ef611e0f0a0ee575c2a4837e,1
http://www.wikidata.org/.well-known/genid/b49602b7667d82a26624c3c44d5af35e,http://www.wikidata.org/.well-known/genid/b49602b7667d82a26624c3c44d5af35e,1
http://www.wikidata.org/.well-known/genid/6ca05cb087f56750d75097830de4d886,http://www.wikidata.org/.well-known/genid/6ca05cb087f56750d75097830de4d886,1
http://www.wikidata.org/.well-known/genid/c77434c44bf332ad68c3fdb52bec1e3c,http://www.wikidata.org/.well-known/genid/c77434c44bf332ad68c3fdb52bec1e3c,1
http://www.wikidata.org/.well-known/genid/cc94460347ba72ec2b0b70de64f37a43,http://www.wikidata.org/.well-known/genid/cc94460347ba72ec2b0b70de64f37a43,1
